customer_id,customer_name,email,country,city,signup_date,customer_segment
C02110,Customer 02110,customer02110@example.com,Netherlands,Rotterdam,2024-10-27,Premium
C02111,Customer 02111,customer02111@example.com,India,Bengaluru,2024-01-04,New
C02112,Customer 02112,customer02112@example.com,India,Pune,2024-11-20,Regular
C02113,Customer 02113,customer02113@example.com,India,Mumbai,2025-05-23,Premium
C02114,Customer 02114,customer02114@example.com,France,Marseille,2024-08-24,Regular
C02115,Customer 02115,customer02115@example.com,Canada,Montreal,2025-06-18,New
C02116,Customer 02116,customer02116@example.com,India,Hyderabad,2024-01-16,Regular
C02117,Customer 02117,customer02117@example.com,UK,Manchester,2025-06-17,Regular
C02118,Customer 02118,customer02118@example.com,USA,San Francisco,2025-08-06,Premium
C02119,Customer 02119,customer02119@example.com,India,Chennai,2025-03-21,Regular
C02120,Customer 02120,customer02120@example.com,France,Paris,2025-05-17,New
C02121,Customer 02121,customer02121@example.com,Germany,Berlin,2024-08-17,Regular
C02122,Customer 02122,customer02122@example.com,UK,Birmingham,2024-04-16,Premium
C02123,Customer 02123,customer02123@example.com,Singapore,Singapore,2025-12-20,Regular
C02124,Customer 02124,customer02124@example.com,UK,London,2025-01-23,Premium
C02125,Customer 02125,customer02125@example.com,Netherlands,Amsterdam,2025-12-20,Regular
C02126,Customer 02126,customer02126@example.com,Canada,Toronto,2024-09-19,Premium
C02127,Customer 02127,customer02127@example.com,USA,San Francisco,2025-07-16,Regular
C02128,Customer 02128,customer02128@example.com,India,Mumbai,2024-03-05,Regular
C02129,Customer 02129,customer02129@example.com,France,Marseille,2024-09-21,Premium
C02130,Customer 02130,customer02130@example.com,UK,Manchester,2024-12-03,Regular
C02131,Customer 02131,customer02131@example.com,India,Chennai,2024-10-27,Regular
C02132,Customer 02132,customer02132@example.com,India,Delhi,2025-01-12,Premium
C02133,Customer 02133,customer02133@example.com,USA,San Francisco,2024-06-23,Regular
C02134,Customer 02134,customer02134@example.com,USA,New York,2024-05-31,Regular
C02135,Customer 02135,customer02135@example.com,Canada,Vancouver,2025-04-20,Regular
C02136,Customer 02136,customer02136@example.com,France,Marseille,2024-09-22,Premium
C02137,Customer 02137,customer02137@example.com,India,Chennai,2024-11-24,Regular
C02138,Customer 02138,customer02138@example.com,Australia,Melbourne,2024-06-11,Regular
C02139,Customer 02139,customer02139@example.com,India,Pune,2025-03-13,Regular
C02140,Customer 02140,customer02140@example.com,France,Lyon,2024-12-08,Regular
C02141,Customer 02141,customer02141@example.com,Germany,Munich,2025-01-01,Premium
C02142,Customer 02142,customer02142@example.com,USA,Chicago,2025-04-09,New
C02143,Customer 02143,customer02143@example.com,Canada,Montreal,2024-07-17,Regular
C02144,Customer 02144,customer02144@example.com,India,Delhi,2025-05-14,New
C02145,Customer 02145,customer02145@example.com,UK,Birmingham,2024-01-16,Regular
C02146,Customer 02146,customer02146@example.com,Germany,Munich,2024-10-22,VIP
C02147,Customer 02147,customer02147@example.com,UK,London,2025-05-25,New
C02148,Customer 02148,customer02148@example.com,UK,London,2024-08-26,Regular
C02149,Customer 02149,customer02149@example.com,UK,Manchester,2025-08-03,Regular
C02150,Customer 02150,customer02150@example.com,Germany,Munich,2024-10-27,Premium
C02151,Customer 02151,customer02151@example.com,India,Delhi,2024-01-06,Regular
C02152,Customer 02152,customer02152@example.com,India,Delhi,2024-08-07,Regular
C02153,Customer 02153,customer02153@example.com,Canada,Vancouver,2025-03-28,Premium
C02154,Customer 02154,customer02154@example.com,Germany,Berlin,2025-03-08,Premium
C02155,Customer 02155,customer02155@example.com,India,Mumbai,2025-01-20,Regular
C02156,Customer 02156,customer02156@example.com,India,Chennai,2025-09-10,Regular
C02157,Customer 02157,customer02157@example.com,India,Bengaluru,2024-10-21,Premium
C02158,Customer 02158,customer02158@example.com,India,Mumbai,2024-04-27,Regular
C02159,Customer 02159,customer02159@example.com,UK,Birmingham,2025-02-08,New
C02160,Customer 02160,customer02160@example.com,Australia,Brisbane,2025-11-10,Regular
C02161,Customer 02161,customer02161@example.com,Canada,Vancouver,2025-08-16,Regular
C02162,Customer 02162,customer02162@example.com,USA,Seattle,2025-07-19,Premium
C02163,Customer 02163,customer02163@example.com,UK,Manchester,2024-01-12,New
C02164,Customer 02164,customer02164@example.com,Germany,Munich,2024-07-27,Premium
C02165,Customer 02165,customer02165@example.com,UK,London,2024-06-13,Premium
C02166,Customer 02166,customer02166@example.com,Singapore,Singapore,2024-10-20,Regular
C02167,Customer 02167,customer02167@example.com,USA,Chicago,2025-06-02,Premium
C02168,Customer 02168,customer02168@example.com,India,Delhi,2024-03-18,New
C02169,Customer 02169,customer02169@example.com,Canada,Toronto,2025-03-09,New
C02170,Customer 02170,customer02170@example.com,India,Mumbai,2025-07-30,Premium
C02171,Customer 02171,customer02171@example.com,Canada,Vancouver,2025-09-05,Regular
C02172,Customer 02172,customer02172@example.com,India,Bengaluru,2025-11-13,Regular
C02173,Customer 02173,customer02173@example.com,India,Bengaluru,2024-03-17,Regular
C02174,Customer 02174,customer02174@example.com,France,Paris,2024-02-17,Premium
C02175,Customer 02175,customer02175@example.com,India,Hyderabad,2024-03-22,Regular
C02176,Customer 02176,customer02176@example.com,Germany,Munich,2025-12-21,Regular
C02177,Customer 02177,customer02177@example.com,India,Delhi,2024-07-27,Regular
C02178,Customer 02178,customer02178@example.com,USA,San Francisco,2025-03-20,Premium
C02179,Customer 02179,customer02179@example.com,Canada,Vancouver,2025-08-18,New
C02180,Customer 02180,customer02180@example.com,USA,Chicago,2025-06-05,New
C02181,Customer 02181,customer02181@example.com,India,Bengaluru,2024-01-29,Regular
C02182,Customer 02182,customer02182@example.com,India,Mumbai,2024-10-30,Regular
C02183,Customer 02183,customer02183@example.com,India,Chennai,2025-04-09,Regular
C02184,Customer 02184,customer02184@example.com,India,Pune,2025-05-16,Regular
C02185,Customer 02185,customer02185@example.com,Canada,Vancouver,2025-03-21,New
C02186,Customer 02186,customer02186@example.com,UAE,Dubai,2025-09-19,New
C02187,Customer 02187,customer02187@example.com,France,Paris,2025-05-04,Regular
C02188,Customer 02188,customer02188@example.com,Australia,Melbourne,2025-03-03,Regular
C02189,Customer 02189,customer02189@example.com,Germany,Hamburg,2025-07-12,Regular
C02190,Customer 02190,customer02190@example.com,Canada,Vancouver,2024-12-24,Regular
C02191,Customer 02191,customer02191@example.com,India,Delhi,2024-03-31,Regular
C02192,Customer 02192,customer02192@example.com,UAE,Abu Dhabi,2024-02-22,Regular
C02193,Customer 02193,customer02193@example.com,Canada,Vancouver,2025-12-30,Regular
C02194,Customer 02194,customer02194@example.com,USA,New York,2025-08-11,New
C02195,Customer 02195,customer02195@example.com,India,Hyderabad,2024-07-22,New
C02196,Customer 02196,customer02196@example.com,UK,Leeds,2025-07-09,Regular
C02197,Customer 02197,customer02197@example.com,UK,Leeds,2024-06-04,VIP
C02198,Customer 02198,customer02198@example.com,France,Paris,2024-01-02,Regular
C02199,Customer 02199,customer02199@example.com,USA,Chicago,2024-12-22,Premium
C02200,Customer 02200,customer02200@example.com,UK,Birmingham,2025-07-22,Regular
C02201,Customer 02201,customer02201@example.com,Singapore,Singapore,2024-02-27,Regular
C02202,Customer 02202,customer02202@example.com,India,Hyderabad,2024-09-10,Premium
C02203,Customer 02203,customer02203@example.com,UK,Birmingham,2024-06-28,New
C02204,Customer 02204,customer02204@example.com,India,Delhi,2025-05-07,New
C02205,Customer 02205,customer02205@example.com,Australia,Brisbane,2025-10-30,VIP
C02206,Customer 02206,customer02206@example.com,UAE,Sharjah,2024-02-04,Regular
C02207,Customer 02207,customer02207@example.com,India,Pune,2024-03-15,New
C02208,Customer 02208,customer02208@example.com,France,Lyon,2024-10-15,New
C02209,Customer 02209,customer02209@example.com,India,Mumbai,2025-01-05,Premium
C02210,Customer 02210,customer02210@example.com,UAE,Sharjah,2025-08-09,Premium
C02211,Customer 02211,customer02211@example.com,Australia,Sydney,2024-11-24,Regular
C02212,Customer 02212,customer02212@example.com,Germany,Berlin,2025-08-12,New
C02213,Customer 02213,customer02213@example.com,India,Delhi,2024-10-30,Premium
C02214,Customer 02214,customer02214@example.com,Singapore,Singapore,2025-08-01,Regular
C02215,Customer 02215,customer02215@example.com,Australia,Melbourne,2024-08-08,Regular
C02216,Customer 02216,customer02216@example.com,India,Pune,2024-06-12,Regular
C02217,Customer 02217,customer02217@example.com,Germany,Munich,2025-04-24,Regular
C02218,Customer 02218,customer02218@example.com,India,Delhi,2025-03-30,Regular
C02219,Customer 02219,customer02219@example.com,France,Lyon,2025-01-09,Premium
C02220,Customer 02220,customer02220@example.com,India,Hyderabad,2024-08-07,Premium
C02221,Customer 02221,customer02221@example.com,Canada,Vancouver,2025-11-14,Regular
C02222,Customer 02222,customer02222@example.com,USA,New York,2024-09-10,Regular
C02223,Customer 02223,customer02223@example.com,India,Chennai,2025-12-22,Regular
C02224,Customer 02224,customer02224@example.com,India,Chennai,2024-07-06,Regular
C02225,Customer 02225,customer02225@example.com,India,Bengaluru,2024-07-09,Regular
C02226,Customer 02226,customer02226@example.com,UK,Birmingham,2025-01-23,Regular
C02227,Customer 02227,customer02227@example.com,India,Chennai,2024-08-02,New
C02228,Customer 02228,customer02228@example.com,USA,Austin,2025-01-09,New
C02229,Customer 02229,customer02229@example.com,India,Hyderabad,2024-03-26,Regular
C02230,Customer 02230,customer02230@example.com,India,Delhi,2025-04-18,Regular
C02231,Customer 02231,customer02231@example.com,Australia,Brisbane,2025-09-09,Regular
C02232,Customer 02232,customer02232@example.com,India,Delhi,2025-06-14,Regular
C02233,Customer 02233,customer02233@example.com,UAE,Sharjah,2024-02-16,Premium
C02234,Customer 02234,customer02234@example.com,France,Lyon,2024-03-05,Premium
C02235,Customer 02235,customer02235@example.com,Canada,Montreal,2025-04-19,Regular
C02236,Customer 02236,customer02236@example.com,USA,San Francisco,2024-05-25,New
C02237,Customer 02237,customer02237@example.com,France,Paris,2025-01-16,Regular
C02238,Customer 02238,customer02238@example.com,India,Bengaluru,2024-03-06,Regular
C02239,Customer 02239,customer02239@example.com,India,Hyderabad,2025-05-31,New
C02240,Customer 02240,customer02240@example.com,India,Delhi,2024-04-02,VIP
C02241,Customer 02241,customer02241@example.com,Germany,Munich,2025-03-01,Regular
C02242,Customer 02242,customer02242@example.com,India,Mumbai,2025-04-12,Regular
C02243,Customer 02243,customer02243@example.com,USA,San Francisco,2024-04-03,Regular
C02244,Customer 02244,customer02244@example.com,Netherlands,Rotterdam,2025-09-09,New
C02245,Customer 02245,customer02245@example.com,France,Paris,2024-05-12,New
C02246,Customer 02246,customer02246@example.com,USA,Chicago,2025-03-09,Regular
C02247,Customer 02247,customer02247@example.com,India,Chennai,2024-12-06,Regular
C02248,Customer 02248,customer02248@example.com,Germany,Hamburg,2024-11-09,Regular
C02249,Customer 02249,customer02249@example.com,USA,Seattle,2025-08-13,VIP
C02250,Customer 02250,customer02250@example.com,India,Chennai,2024-07-30,Regular
C02251,Customer 02251,customer02251@example.com,India,Hyderabad,2025-06-03,New
C02252,Customer 02252,customer02252@example.com,UAE,Dubai,2024-06-07,Regular
C02253,Customer 02253,customer02253@example.com,Canada,Toronto,2024-09-24,Regular
C02254,Customer 02254,customer02254@example.com,Germany,Berlin,2025-10-22,Regular
C02255,Customer 02255,customer02255@example.com,France,Marseille,2025-08-25,New
C02256,Customer 02256,customer02256@example.com,USA,Austin,2025-04-18,Regular
C02257,Customer 02257,customer02257@example.com,USA,Seattle,2025-02-13,New
C02258,Customer 02258,customer02258@example.com,UK,Leeds,2025-04-18,Regular
C02259,Customer 02259,customer02259@example.com,India,Bengaluru,2024-12-21,Regular
C02260,Customer 02260,customer02260@example.com,UK,Manchester,2025-11-10,New
C02261,Customer 02261,customer02261@example.com,Australia,Melbourne,2024-07-11,Regular
C02262,Customer 02262,customer02262@example.com,USA,San Francisco,2025-11-29,Regular
C02263,Customer 02263,customer02263@example.com,France,Lyon,2024-09-27,Regular
C02264,Customer 02264,customer02264@example.com,UK,Manchester,2024-04-23,Regular
C02265,Customer 02265,customer02265@example.com,USA,Seattle,2025-06-06,Regular
C02266,Customer 02266,customer02266@example.com,USA,San Francisco,2024-02-24,VIP
C02267,Customer 02267,customer02267@example.com,USA,Austin,2024-03-05,New
C02268,Customer 02268,customer02268@example.com,Canada,Montreal,2025-11-14,VIP
C02269,Customer 02269,customer02269@example.com,India,Mumbai,2024-09-28,New
C02270,Customer 02270,customer02270@example.com,USA,San Francisco,2025-05-16,Regular
C02271,Customer 02271,customer02271@example.com,India,Chennai,2025-10-23,Regular
C02272,Customer 02272,customer02272@example.com,UK,Leeds,2024-12-27,New
C02273,Customer 02273,customer02273@example.com,UK,Birmingham,2024-05-25,New
C02274,Customer 02274,customer02274@example.com,Canada,Vancouver,2024-07-27,Regular
C02275,Customer 02275,customer02275@example.com,Singapore,Singapore,2024-10-12,VIP
C02276,Customer 02276,customer02276@example.com,USA,Austin,2024-01-10,Regular
C02277,Customer 02277,customer02277@example.com,Australia,Melbourne,2024-07-04,Regular
C02278,Customer 02278,customer02278@example.com,UK,London,2025-07-27,Regular
C02279,Customer 02279,customer02279@example.com,USA,Seattle,2025-08-19,Premium
C02280,Customer 02280,customer02280@example.com,India,Chennai,2025-04-08,Regular
C02281,Customer 02281,customer02281@example.com,India,Mumbai,2024-05-13,Regular
C02282,Customer 02282,customer02282@example.com,UK,London,2024-06-19,New
C02283,Customer 02283,customer02283@example.com,UK,Leeds,2024-07-31,Regular
C02284,Customer 02284,customer02284@example.com,India,Mumbai,2025-06-13,New
C02285,Customer 02285,customer02285@example.com,India,Pune,2025-05-16,New
C02286,Customer 02286,customer02286@example.com,India,Chennai,2025-07-25,New
C02287,Customer 02287,customer02287@example.com,Singapore,Singapore,2025-08-22,Premium
C02288,Customer 02288,customer02288@example.com,India,Pune,2024-01-27,Premium
C02289,Customer 02289,customer02289@example.com,UK,London,2024-03-08,New
C02290,Customer 02290,customer02290@example.com,India,Chennai,2025-02-11,New
C02291,Customer 02291,customer02291@example.com,USA,Seattle,2025-07-05,New
C02292,Customer 02292,customer02292@example.com,India,Bengaluru,2024-04-18,Regular
C02293,Customer 02293,customer02293@example.com,India,Chennai,2024-03-14,New
C02294,Customer 02294,customer02294@example.com,USA,San Francisco,2025-07-31,Premium
C02295,Customer 02295,customer02295@example.com,India,Delhi,2025-11-10,New
C02296,Customer 02296,customer02296@example.com,India,Bengaluru,2024-09-18,New
C02297,Customer 02297,customer02297@example.com,India,Pune,2025-01-02,New
C02298,Customer 02298,customer02298@example.com,India,Bengaluru,2024-08-24,VIP
C02299,Customer 02299,customer02299@example.com,India,Hyderabad,2025-12-27,Premium
C02300,Customer 02300,customer02300@example.com,India,Chennai,2024-12-31,Regular
C02301,Customer 02301,customer02301@example.com,Germany,Hamburg,2024-10-12,Regular
C02302,Customer 02302,customer02302@example.com,USA,New York,2025-01-12,New
C02303,Customer 02303,customer02303@example.com,USA,Chicago,2025-10-22,Regular
C02304,Customer 02304,customer02304@example.com,India,Hyderabad,2025-01-10,Regular
C02305,Customer 02305,customer02305@example.com,UAE,Abu Dhabi,2025-09-10,Premium
C02306,Customer 02306,customer02306@example.com,UK,Birmingham,2025-10-14,Regular
C02307,Customer 02307,customer02307@example.com,India,Delhi,2024-03-16,Regular
C02308,Customer 02308,customer02308@example.com,USA,Chicago,2024-01-09,Regular
C02309,Customer 02309,customer02309@example.com,India,Delhi,2024-07-14,Regular
C02310,Customer 02310,customer02310@example.com,India,Pune,2025-09-21,Regular
C02311,Customer 02311,customer02311@example.com,UK,Manchester,2024-10-16,Regular
